ayr_scd1,typ_scd1,then_scd1,latest_scd1,ssch_scd1,pub_scd1,ctycd_scd1,cty_scd1,zipcd_scd1,dist_scd1,adr_scd1,nt_scd1,ayr_nt_scd1,tscs_lv7_scd1
110,高級中等學校,720301,720301,國立馬祖高中,公立,72,連江縣,209,南竿鄉,連江縣南竿鄉介壽村374號,,,7
110,台商子女學校,801M01,801M01,東莞台商子弟學校,,,廣東省東莞市,,,廣東省東莞市中堂鎮潢涌區上一村,"臺北辦事處：10492臺北市中山區復興北路2號7樓之10
電話：02-8772-8081 / 傳真：02-8772-7880",,
110,台商子女學校,801M02,801M02,華東臺商子女學校,,,江蘇省昆山市,,,江蘇省昆山市花橋鎮曹淞路66號,"臺北辦事處：10696臺北市忠孝東路4段311號2樓之7
電話：02-8771-0912 / 傳真：02-2711-9108",,
110,台商子女學校,801M03,801M03,上海台商子女學校,,,上海市,,,上海市閔行區華漕鎮金輝路888號,"臺北辦事處：100臺北市中正區忠孝西路1段66號28樓2885室
電話：02-7720-0636 / 傳真：02-7720-0638",,
110,海外台灣學校,901S01,901S01,雅加達臺灣學校,,,印尼雅加達,,,"JL. Raya Hybrida, Blok QH Kelapa Gading Permai Jakarta 14240, Indonesia",,,
110,海外台灣學校,901S02,901S02,泗水臺灣學校,,,印尼泗水,,,"Diamond Hill Blok DR, 1no. 15A, Citra Raya,Surabaya 60219, Indonesia",,,
110,海外台灣學校,901S03,901S03,吉隆坡臺灣學校,,,馬來西亞雪蘭莪吉隆坡,,,"No.1, Persiaran Sungai Selangor,Bukit Rimau, Seksyen 32, 40460 Shah Alam, Selangor, Malaysia",,,
110,海外台灣學校,901S06,901S06,胡志明市臺灣學校,,,越南胡志明市,,,"Lo S3, Khu A, Do Thi Moi, Nam TP. P. Tan Phu, Q7 Tp. HCM, Vietnam",,,
110,高級中等學校,020407,020407,國立羅東高工,公立,02,宜蘭縣,269,冬山鄉,宜蘭縣冬山鄉廣興路117號,,,5
110,高級中等學校,021310,021310,私立中道高中,私立,02,宜蘭縣,263,壯圍鄉,宜蘭縣壯圍鄉功勞村中央路三段312巷7號,,,5
110,高級中等學校,024325,024325,縣立慈心華德福實中,公立,02,宜蘭縣,269,冬山鄉,宜蘭縣冬山鄉照安路257號,,,5
109,高級中等學校,010301,010301,國立華僑高級中等學校,公立,01,新北市,220,板橋區,新北市板橋區大觀路一段32號,,,2
109,高級中等學校,011301,011301,私立淡江高中,私立,01,新北市,251,淡水區,新北市淡水區真理街26號,,,2
109,高級中等學校,011302,011302,私立康橋高中,私立,01,新北市,231,新店區,新北市新店區華城路800號,,,3
109,高級中等學校,011306,011306,私立金陵女中,私立,01,新北市,241,三重區,新北市三重區重新路五段656號,,,2
109,高級中等學校,011307,011307,新北市裕德高級中等學校,私立,01,新北市,236,土城區,新北市土城區擺接堡路1號,,,3
109,高級中等學校,011309,011309,財團法人南山高中,私立,01,新北市,235,中和區,新北市中和區廣福路41號,,,2
109,高級中等學校,011310,011310,財團法人恆毅高中,私立,01,新北市,242,新莊區,新北市新莊區中正路108號,,,2
109,高級中等學校,011311,011311,私立聖心女中,私立,01,新北市,249,八里區,新北市八里區龍米路一段263號,,,4
109,高級中等學校,011312,011312,私立崇義高中,私立,01,新北市,221,汐止區,新北市汐止區大同路三段68號,,,3
109,高級中等學校,011314,011314,財團法人中華高中,私立,01,新北市,236,土城區,新北市土城區城林路2號,,,3
109,高級中等學校,011315,011315,私立東海高中,私立,01,新北市,241,三重區,新北市三重區忠孝路三段93巷12號,,,2
109,高級中等學校,011316,011316,私立格致高中,私立,01,新北市,241,三重區,新北市三重區大智街260號,,,2
109,高級中等學校,011317,011317,私立醒吾高中,私立,01,新北市,244,林口區,新北市林口區粉寮路一段75巷80號,,,2
109,高級中等學校,011318,011318,私立徐匯高中,私立,01,新北市,247,蘆洲區,新北市蘆洲區中山一路1號,,,2
109,高級中等學校,011322,011322,新北市崇光高中,私立,01,新北市,231,新店區,新北市新店區三民路18號,,,3
109,高級中等學校,011323,011323,私立光仁高中,私立,01,新北市,220,板橋區,新北市板橋區中山路二段255巷18號,,,2
109,高級中等學校,011324,011324,私立竹林高中,私立,01,新北市,235,中和區,新北市中和區華新街143巷12號,,,2
109,高級中等學校,011325,011325,私立及人高中,私立,01,新北市,231,新店區,新北市新店區安興路1號,,,3
109,高級中等學校,011329,011329,財團法人辭修高中,私立,01,新北市,237,三峽區,新北市三峽區溪東路251號,,,3
109,高級中等學校,011330,011330,新北市林口康橋國際高中,私立,01,新北市,244,林口區,新北市林口區興林路55號,,,2
109,高級中等學校,011399,011399,私立時雨高中,私立,01,新北市,224,瑞芳區,新北市瑞芳區銅山里祈堂路217號,,,5
109,高級中等學校,011405,011405,私立樹人家商,私立,01,新北市,238,樹林區,新北市樹林區大安路216號,,,3
109,高級中等學校,011407,011407,私立復興商工,私立,01,新北市,234,永和區,新北市永和區秀朗路一段201號,,,1
109,高級中等學校,011408,011408,私立南強工商,私立,01,新北市,231,新店區,新北市新店區文化路42號,,,3
109,高級中等學校,011413,011413,私立穀保家商,私立,01,新北市,241,三重區,新北市三重區中正北路560巷38號,,,2
109,高級中等學校,011419,011419,私立開明工商,私立,01,新北市,231,新店區,新北市新店區寶中路49號,,,3
109,高級中等學校,011420,011420,私立智光商工,私立,01,新北市,234,永和區,新北市永和區中正路100號,,,1
109,高級中等學校,011421,011421,私立清傳高商,私立,01,新北市,241,三重區,新北市三重區五谷王北街141巷1號,,,2
109,高級中等學校,011426,011426,私立能仁家商,私立,01,新北市,231,新店區,新北市新店區文中路53巷10號,,,3
109,高級中等學校,011427,011427,私立豫章工商,私立,01,新北市,220,板橋區,新北市板橋區四川路一段391號,,,2
109,高級中等學校,011431,011431,私立莊敬工家,私立,01,新北市,231,新店區,新北市新店區民生路45號,,,3
109,高級中等學校,011432,011432,私立中華商海,私立,01,新北市,207,萬里區,新北市萬里區瑪鋉路15號,,,5
109,高級中等學校,011C71,011C71,私立光華高商進修學校,私立,01,新北市,220,板橋區,新北市板橋區南雅南路二段40號,（102年1月1日改隸新北市政府）,,2
109,高級中等學校,013303,013303,市立泰山高中,公立,01,新北市,243,泰山區,新北市泰山區辭修路7號,（102年1月1日改隸新北市政府）,,3
109,高級中等學校,013304,013304,市立板橋高中,公立,01,新北市,220,板橋區,新北市板橋區文化路一段25號,（102年1月1日改隸新北市政府）,,2
109,高級中等學校,013335,013335,市立新店高中,公立,01,新北市,231,新店區,新北市新店區中央路93號,（102年1月1日改隸新北市政府）,,3
109,高級中等學校,013336,013336,市立中和高中,公立,01,新北市,235,中和區,新北市中和區連城路460號,（102年1月1日改隸新北市政府）,,2
109,高級中等學校,013337,013337,市立新莊高中,公立,01,新北市,242,新莊區,新北市新莊區中平路135號,（102年1月1日改隸新北市政府）,,2
109,高級中等學校,013338,013338,市立新北高中,公立,01,新北市,241,三重區,新北市三重區三信路1號,（102年1月1日改隸新北市政府）,,2
109,高級中等學校,013339,013339,市立林口高中,公立,01,新北市,244,林口區,新北市林口區仁愛路二段173號,（102年1月1日改隸新北市政府）,,2
109,高級中等學校,013402,013402,市立瑞芳高工,公立,01,新北市,224,瑞芳區,新北市瑞芳區瑞芳街60號,（102年1月1日改隸新北市政府）,,5
109,高級中等學校,013430,013430,市立三重商工,公立,01,新北市,241,三重區,新北市三重區中正北路163號,102年1月1日改隸新北市政府，並更名為市立新北高工,,2
109,高級中等學校,013433,013433,市立新北高工,公立,01,新北市,236,土城區,新北市土城區學府路一段241號,（102年1月1日改隸新北市政府）,,3
109,高級中等學校,013434,013434,市立淡水商工,公立,01,新北市,251,淡水區,新北市淡水區商工路307號,,,2
109,高級中等學校,014302,014302,市立海山高中,公立,01,新北市,220,板橋區,新北市板橋區漢生東路215號,,,2
109,高級中等學校,014311,014311,市立三重高中,公立,01,新北市,241,三重區,新北市三重區集美街212號,,,2
109,高級中等學校,014315,014315,市立永平高中,公立,01,新北市,234,永和區,新北市永和區永平路205號,,,1
109,高級中等學校,014322,014322,市立樹林高中,公立,01,新北市,238,樹林區,新北市樹林區中華路8號,,,3
109,高級中等學校,014326,014326,市立明德高中,公立,01,新北市,237,三峽區,新北市三峽區中正路二段399號,,,3
109,高級中等學校,014332,014332,市立秀峰高中,公立,01,新北市,221,汐止區,新北市汐止區忠孝東路201號,,,3
109,高級中等學校,014338,014338,市立金山高中,公立,01,新北市,208,金山區,新北市金山區美田里文化二路2號,,,5
109,高級中等學校,014343,014343,市立安康高中,公立,01,新北市,231,新店區,新北市新店區安興路25號,,,3
109,高級中等學校,014347,014347,市立雙溪高中,公立,01,新北市,227,雙溪區,新北市雙溪區梅竹蹊3號,,,6
109,高級中等學校,014348,014348,市立石碇高中,公立,01,新北市,223,石碇區,新北市石碇區隆盛里八分寮45號,,,6
109,高級中等學校,014353,014353,市立丹鳳高中,公立,01,新北市,242,新莊區,新北市新莊區龍安路72號,,,2
109,高級中等學校,014356,014356,市立清水高中,公立,01,新北市,236,土城區,新北市土城區明德路一段72號,,,3
109,高級中等學校,014357,014357,市立三民高中,公立,01,新北市,247,蘆洲區,新北市蘆洲區三民路96號,,,2
109,高級中等學校,014362,014362,市立錦和高中,公立,01,新北市,235,中和區,新北市中和區錦和路163號,102學年度光復國中(014563)改制完全中學,,2
109,高級中等學校,014363,014363,市立光復高中,公立,01,新北市,220,板橋區,新北市板橋區光環路一段7號,101學年度市立竹圍國中(014564)改制為市立竹圍高中,,2
109,高級中等學校,014364,014364,市立竹圍高中,公立,01,新北市,251,淡水區,新北市淡水區竹林路 35 號,103學年度原龍埔國民中學改制,,2
109,高級中等學校,014381,014381,市立北大高級中學,公立,01,新北市,237,三峽區,新北市三峽區大義路277號,,,3
109,高級中等學校,014399,014399,市立豐珠中學,公立,01,新北市,228,貢寮區,新北市貢寮區美豐里雞母嶺街6-6號,,,6
109,高級中等學校,014439,014439,市立鶯歌工商,公立,01,新北市,239,鶯歌區,新北市鶯歌區中正三路154號,依新北市政府105年12月2日新北府教中字第10522647581號函及106年2月2日新北府教中字第1060118386號函，原新北市立樟樹國民中學改制為新北市立樟樹國際實創高級中等學校，並自106學年起招生。,,3
109,高級中等學校,014468,014468,市立樟樹國際實中,公立,01,新北市,221,汐止區,新北市汐止區樟樹二路135號,,,3
109,高級中等學校,020301,020301,國立蘭陽女中,公立,02,宜蘭縣,260,宜蘭市,宜蘭縣宜蘭市女中路二段355號,,,4
109,高級中等學校,020302,020302,國立宜蘭高中,公立,02,宜蘭縣,260,宜蘭市,宜蘭縣宜蘭市復興路三段8號,,,4
109,高級中等學校,020308,020308,國立羅東高中,公立,02,宜蘭縣,265,羅東鎮,宜蘭縣羅東鎮公正路324號,,,4
109,高級中等學校,020403,020403,國立宜蘭高商,公立,02,宜蘭縣,260,宜蘭市,宜蘭縣宜蘭市延平路50號,,,4
109,高級中等學校,020404,020404,國立羅東高商,公立,02,宜蘭縣,265,羅東鎮,宜蘭縣羅東鎮中山路4段360號,,,4
109,高級中等學校,020405,020405,國立蘇澳海事,公立,02,宜蘭縣,270,蘇澳鎮,宜蘭縣蘇澳鎮蘇港路213號,,,5
109,高級中等學校,020407,020407,國立羅東高工,公立,02,宜蘭縣,269,冬山鄉,宜蘭縣冬山鄉廣興路117號,,,5
109,高級中等學校,020409,020409,國立頭城家商,公立,02,宜蘭縣,261,頭城鎮,宜蘭縣頭城鎮新興路111號,,,5
109,高級中等學校,021301,021301,私立慧燈高中,私立,02,宜蘭縣,264,員山鄉,宜蘭縣員山鄉枕山村枕山路117-60號,,,5
109,高級中等學校,021310,021310,私立中道高中,私立,02,宜蘭縣,263,壯圍鄉,宜蘭縣壯圍鄉功勞村中央路三段312巷7號,,,5
109,高級中等學校,024322,024322,縣立南澳高中,公立,02,宜蘭縣,272,南澳鄉,宜蘭縣南澳鄉蘇花路二段301號,,,7
109,高級中等學校,024325,024325,縣立慈心華德福實中,公立,02,宜蘭縣,269,冬山鄉,宜蘭縣冬山鄉照安路257號,,,5
109,高級中等學校,030305,030305,國立中央大學附屬中壢高中,公立,03,桃園市,320,中壢區,桃園市中壢區三光路115號,,,2
109,高級中等學校,030403,030403,國立臺北科技大學附屬桃園農工高級中等學校,公立,03,桃園市,330,桃園區,桃園市桃園區成功路二段144號,依教育部臺教授國字第1050033619號函，「泉僑學校財團法人桃園市泉僑高級中學」自105年5月6日改名為「泉僑學校財團法人桃園市漢英高級中等學校」,,2
109,高級中等學校,031301,031301,私立漢英高中,私立,03,桃園市,325,龍潭區,桃園市龍潭區中正路佳安段446號,依教育部臺教授國字第1040148454號函，變更校名，自105年8月6日生效,,3
